City,MonitorID,HouseID,Lon,Lat,Hour,Temp,RH,BP,PM2.5_adj,PM10_adj,NO2_adj,SO2_adj,CO_adj,O3_adj,Time_Texas,Date
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 06:00:00,19.9,76.5,30.08,10.73575,23.53073,16.50305,,0.282902775,20.58319,2024-11-13 00:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 07:00:00,21.125,78.75,30.0675,10.197825,22.4784625,17.3977375,,0.29018525,21.019625,2024-11-13 01:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 08:00:00,21.375,81.75,30.08,9.87595,21.5531125,16.2299625,,0.283081025,6.628225,2024-11-13 02:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 09:00:00,20.675,83.25,30.0775,10.138875,21.7234975,13.3784125,,0.274457575,8.008055,2024-11-13 03:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 10:00:00,20.4,84.75,30.0875,9.7273,20.723305,13.41495,,0.30106605,9.021665,2024-11-13 04:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 11:00:00,20.025,86.75,30.1,10.044425,20.9911925,14.4510375,,0.283231175,3.669865,2024-11-13 05:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 12:00:00,19.65,89.25,30.1075,11.478125,23.263605,17.332975,,0.285433125,2.498015,2024-11-13 06:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 13:00:00,19.95,89.75,30.13,11.528275,23.349015,17.896975,,0.28671355,,2024-11-13 07:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 14:00:00,23.15,78.25,30.145,9.4093,21.45343,14.849025,,0.291693375,,2024-11-13 08:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 15:00:00,28.1333333333333,60.3333333333333,30.16,9.5416,24.8563266666667,8.75126666666667,,0.292824866666667,,2024-11-13 09:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 16:00:00,29.9,53.0,30.15,10.05285,27.04518,3.90185,,0.2564546,13.63504,2024-11-13 10:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 17:00:00,27.85,52.25,30.125,9.718425,26.143145,4.57209166666667,,0.28659695,62.818735,2024-11-13 11:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 18:00:00,28.7,49.0,30.0975,9.1027,25.56619,5.10845,,0.248434675,58.92062,2024-11-13 12:00:00,2024-11-13
Beaumont,8145002444036,H34,-94.083725,30.063792,2024-11-13 19:00:00,29.05,45.25,30.085,9.147775,26.183235,2.114625,,0.232625525,67.303755,2024-11-13 13:00:00,2024-11-13
