City,MonitorID,HouseID,Lon,Lat,Hour,Temp,RH,BP,PM2.5_adj,PM10_adj,NO2_adj,SO2_adj,CO_adj,O3_adj,Time_Texas,Date
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 06:00:00,13.05,67.75,30.3925,18.8908,38.46401,26.308125,,0.250791775,,2024-12-01 00:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 07:00:00,13.0,67.5,30.38,34.1206,66.68075,25.0853,,0.2673746,,2024-12-01 01:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 08:00:00,12.725,68.5,30.3825,28.13235,55.4191325,25.3712375,,0.2626477,,2024-12-01 02:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 09:00:00,12.625,70.0,30.385,24.032375,47.6228375,25.1324875,,0.2605631,,2024-12-01 03:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 10:00:00,12.425,70.25,30.38,16.938925,34.4228225,24.4244375,,0.23216825,,2024-12-01 04:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 11:00:00,11.9,71.75,30.4025,13.51345,27.797105,25.2416,,0.220114775,,2024-12-01 05:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 12:00:00,11.8,72.5,30.415,11.6412,24.21881,24.0212,,0.219744175,,2024-12-01 06:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 13:00:00,11.6,73.5,30.4225,12.726925,26.066895,25.89705,,0.2252448,,2024-12-01 07:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 14:00:00,12.6,70.75,30.4475,11.765375,24.81472,23.89975,,0.220655625,,2024-12-01 08:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 15:00:00,14.85,64.5,30.465,10.6238,23.896995,24.798375,,0.2234799,,2024-12-01 09:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 16:00:00,16.725,55.25,30.47,8.29715,21.0918575,21.2158375,,0.18735445,11.674635,2024-12-01 10:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 17:00:00,17.675,49.75,30.455,8.805675,22.8961475,20.7217125,,,17.868105,2024-12-01 11:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 18:00:00,18.375,43.75,30.435,8.5288,23.2630625,20.6413625,,,18.581225,2024-12-01 12:00:00,2024-12-01
Beaumont,8145002441001,H20,-94.145314,30.126498,2024-12-01 19:00:00,19.175,43.0,30.4125,7.54105,21.6753475,21.1303625,,,20.42618,2024-12-01 13:00:00,2024-12-01
